Acct,Policy,Pol_Eff_Dt,Pol_Exp_Dt,UAR,State,Lat Long,Premium,Exposure,Claim,Profitability,Agency,Hail Risk Score,Tornado Risk Score,Earthquake risk score,City,INS_SCORE,Renewal_Cd,Average Conversion Time,Conversion Rate,Scores
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,23,13,10,Arlington,337,N,22.0,66.0,0.36811206884162173
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,22,24,37,Corpus Christi,337,N,22.0,66.0,0.6372557461795236
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,33,40,40,Plano,337,N,22.0,66.0,0.06563662191894154
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,25,27,38,Laredo,337,N,22.0,66.0,0.4117251664954483
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,39,16,49,Lubbock,337,N,22.0,66.0,0.7116197340062903
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,29,13,41,Garland,337,N,22.0,66.0,0.03592652911986218
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,30,13,25,Irving,337,N,22.0,66.0,0.6007272921768182
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,37,48,44,Frisco,337,N,22.0,66.0,0.08354187527192529
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,3,46,2,Amarillo,337,N,22.0,66.0,0.5440430308585267
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,36,41,16,McKinney,337,N,22.0,66.0,0.9502816544392699
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,45,29,2,Grand Prairie,337,N,22.0,66.0,0.7647640862073474
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,3,48,33,Brownsville,337,N,22.0,66.0,0.4870281192772231
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,30,24,39,Killeen,337,N,22.0,66.0,0.4881010428761655
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,25,46,30,Pasadena,337,N,22.0,66.0,0.25916348268002676
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,48,48,23,Midland,337,N,22.0,66.0,0.06303826573781947
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,43,15,13,McAllen,337,N,22.0,66.0,0.158689612204573
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,28,38,44,Denton,337,N,22.0,66.0,0.7352471610722374
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,1,20,12,Mesquite,337,N,22.0,66.0,0.39810501474912663
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,39,44,42,Carrollton,337,N,22.0,66.0,0.9143965455651577
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,8,39,17,Waco,337,N,22.0,66.0,0.33431252107421705
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,3,19,11,Round Rock,337,N,22.0,66.0,0.6676436033835691
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,14,31,29,Abilene,337,N,22.0,66.0,0.4739077479898921
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,11,20,49,Odessa,337,N,22.0,66.0,0.922052287202378
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,20,43,44,Pearland,337,N,22.0,66.0,0.2770603075201641
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,33,43,46,Richardson,337,N,22.0,66.0,0.2483681820237379
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,50,32,27,Sugar Land,337,N,22.0,66.0,0.4162626063187927
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,8,13,47,College Station,337,N,22.0,66.0,0.21256226142034856
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,31,28,5,Beaumont,337,N,22.0,66.0,0.896851412386188
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,25,41,30,Lewisville,337,N,22.0,66.0,0.14808475234045104
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,26,3,48,League City,337,N,22.0,66.0,0.40123788053740556
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,34,22,37,Tyler,337,N,22.0,66.0,0.8951900999549407
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,36,44,1,Allen,337,N,22.0,66.0,0.1416138065672095
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,46,14,2,Wichita Falls,337,N,22.0,66.0,0.8605333784263349
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,39,29,40,Edinburg,337,N,22.0,66.0,0.5041387780114723
11K5I719,P92G2X4265,19/09/17,19/09/18,10,TX,29.4724°N 98.5251°W,3759,38000,390,3369,23V,40,9,27,San Angelo,337,N,22.0,66.0,0.03739783457945732
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,6,40,15,Los Angeles,676,N,41.0,85.0,0.8607829277968548
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,1,24,27,San Diego,676,N,41.0,85.0,0.4894310767174454
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,2,9,25,San Jose,676,N,41.0,85.0,0.09943344281454272
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,15,4,34,San Francisco,676,N,41.0,85.0,0.5828882124791326
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,48,23,18,Fresno,676,N,41.0,85.0,0.95020971716857
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,39,37,37,Sacramento,676,N,41.0,85.0,0.8881357232981264
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,15,32,43,Long Beach,676,N,41.0,85.0,0.02949886495635217
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,41,30,44,Oakland,676,N,41.0,85.0,0.25509611409059896
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,48,5,15,Bakersfield,676,N,41.0,85.0,0.0688335542343073
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,45,42,21,Anaheim,676,N,41.0,85.0,0.7155476282338191
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,9,5,14,Santa Ana,676,N,41.0,85.0,0.5565721860183751
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,35,20,21,Riverside,676,N,41.0,85.0,0.8123480498266377
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,44,34,10,Stockton,676,N,41.0,85.0,0.6675716661128691
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,12,43,34,Irvine,676,N,41.0,85.0,0.7056579268202733
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,2,31,31,Chula Vista,676,N,41.0,85.0,0.5151847435767455
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,37,3,35,Fremont,676,N,41.0,85.0,0.36400825076395027
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,14,16,48,San Bernardino,676,N,41.0,85.0,0.7488342569780903
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,30,7,39,Modesto,676,N,41.0,85.0,0.5647337196274246
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,10,1,16,Fontana,676,N,41.0,85.0,0.542078809151828
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,6,6,10,Moreno Valley,676,N,41.0,85.0,0.4791931542068456
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,42,7,50,Santa Clarita,676,N,41.0,85.0,0.36804013157092175
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,33,1,9,Oxnard,676,N,41.0,85.0,0.059483320376651674
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,9,18,37,Glendale,676,N,41.0,85.0,0.36153433270079505
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,35,50,50,Huntington Beach,676,N,41.0,85.0,0.551756851035338
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,7,43,1,Ontario,676,N,41.0,85.0,0.07576608075425904
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,44,31,50,Rancho Cucamonga,676,N,41.0,85.0,0.03732589730875737
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,50,48,18,Santa Rosa,676,N,41.0,85.0,0.5678251630367471
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,5,21,15,Oceanside,676,N,41.0,85.0,0.2946898967903848
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,45,37,19,Elk Grove,676,N,41.0,85.0,0.7302560732201561
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,47,24,24,Garden Grove,676,N,41.0,85.0,0.921980349931678
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,15,10,35,Corona,676,N,41.0,85.0,0.5439710935878267
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,10,33,25,Hayward,676,N,41.0,85.0,0.10432133481187132
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,22,30,3,Lancaster,676,N,41.0,85.0,0.4011659432667056
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,19,41,17,Salinas,676,N,41.0,85.0,0.4628627740143651
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,21,46,15,Palmdale,676,N,41.0,85.0,0.6195669243822318
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,40,13,12,Sunnyvale,676,N,41.0,85.0,0.8604614411556349
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,18,33,32,Pomona,676,N,41.0,85.0,0.4054665619701937
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,39,11,43,Escondido,676,N,41.0,85.0,0.9506007860548411
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,28,12,22,Torrance,676,N,41.0,85.0,0.46735996897157706
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,6,23,50,Roseville,676,N,41.0,85.0,0.59054705283431
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,14,26,12,Pasadena,676,N,41.0,85.0,0.20752516508673213
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,7,32,11,Orange,676,N,41.0,85.0,0.2092308511408316
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,4,47,34,Fullerton,676,N,41.0,85.0,0.4738358107191921
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,6,37,42,Visalia,676,N,41.0,85.0,0.6320833897404318
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,28,13,26,Santa Clara,676,N,41.0,85.0,0.8494225406673057
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,50,35,46,Concord,676,N,41.0,85.0,0.4905795320999186
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,30,23,23,Thousand Oaks,676,N,41.0,85.0,0.48598459503155955
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,50,41,36,Simi Valley,676,N,41.0,85.0,0.8665283034271805
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,29,23,44,Victorville,676,N,41.0,85.0,0.7356800861579798
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,37,32,33,Vallejo,676,N,41.0,85.0,0.43610799687810425
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,47,49,22,Berkeley,676,N,41.0,85.0,0.5950861659653519
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,47,14,50,Fairfield,676,N,41.0,85.0,0.27641206641719573
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,6,23,46,Murrieta,676,N,41.0,85.0,0.4893591394467454
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,34,22,1,El Monte,676,N,41.0,85.0,0.8095761718534006
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,37,9,37,Carlsbad,676,N,41.0,85.0,0.3487305520803097
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,39,38,32,Temecula,676,N,41.0,85.0,0.810716880440979
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,38,28,25,Clovis,676,N,41.0,85.0,0.6247433711290293
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,45,46,43,Costa Mesa,676,N,41.0,85.0,0.8786868796882961
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,46,8,25,Antioch,676,N,41.0,85.0,0.4202471301503079
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,15,7,6,Downey,676,N,41.0,85.0,0.07279264507152985
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,42,9,1,Richmond,676,N,41.0,85.0,0.06124138332930054
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,13,8,19,Jurupa Valley,676,N,41.0,85.0,0.6225224259681282
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,10,22,21,Ventura,676,N,41.0,85.0,0.5042469318149586
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,44,36,42,Inglewood,676,N,41.0,85.0,0.8445238651314829
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,43,40,8,Santa Maria,676,N,41.0,85.0,0.16940987687220418
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,10,7,34,Daly City,676,N,41.0,85.0,0.2167691043716754
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,36,6,9,West Covina,676,N,41.0,85.0,0.7887529349088502
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,28,26,11,San Mateo,676,N,41.0,85.0,0.4161906690480927
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,37,2,20,Norwalk,676,N,41.0,85.0,0.7646921489366475
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,17,13,36,Rialto,676,N,41.0,85.0,0.4880291056054656
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,41,1,26,Chico,676,N,41.0,85.0,0.8729300388015252
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,23,5,11,El Cajon,676,N,41.0,85.0,0.15427272105654857
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,46,9,16,Burbank,676,N,41.0,85.0,0.5973111394595985
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,23,39,4,Vista,676,N,41.0,85.0,0.6670315788133873
11K6Z194,P53I4T8753,28/09/16,28/09/17,5,CA,32.8153°N 117.1350°W,4131,42000,191,3940,54N,40,16,21,Vacaville,676,N,41.0,85.0,0.44697517283073374
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,3,35,42,Houston,530,Y,27.0,70.0,0.46019675679332556
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,45,28,16,San Antonio,530,Y,27.0,70.0,0.08990634054937766
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,11,2,17,Dallas,530,Y,27.0,70.0,0.7041372662637493
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,24,24,46,Austin,530,Y,27.0,70.0,0.25909154540932683
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,38,28,49,Fort Worth,530,Y,27.0,70.0,0.14801281506975109
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,39,19,40,El Paso,530,Y,27.0,70.0,0.9815214795583458
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,23,13,10,Arlington,530,Y,27.0,70.0,0.8730817840865387
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,22,24,37,Corpus Christi,530,Y,27.0,70.0,0.6548476315323385
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,33,40,40,Plano,530,Y,27.0,70.0,0.9143246082944578
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,25,27,38,Laredo,530,Y,27.0,70.0,0.4771754400631333
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,39,16,49,Lubbock,530,Y,27.0,70.0,0.6388466706990512
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,29,13,41,Garland,530,Y,27.0,70.0,0.27509139070414934
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,30,13,25,Irving,530,Y,27.0,70.0,0.2818190128992144
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,37,48,44,Frisco,530,Y,27.0,70.0,0.15861767493387308
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,3,46,2,Amarillo,530,Y,27.0,70.0,0.3896177182680748
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,36,41,16,McKinney,530,Y,27.0,70.0,0.41986399398200935
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,45,29,2,Grand Prairie,530,Y,27.0,70.0,0.3696628724437341
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,3,48,33,Brownsville,530,Y,27.0,70.0,0.36610501428768577
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,30,24,39,Killeen,530,Y,27.0,70.0,0.6508133807577392
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,25,46,30,Pasadena,530,Y,27.0,70.0,0.7340967225102709
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,48,48,23,Midland,530,Y,27.0,70.0,0.25028059318448487
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,43,15,13,McAllen,530,Y,27.0,70.0,0.617683307773152
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,28,38,44,Denton,530,Y,27.0,70.0,0.8063296365436696
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,1,20,12,Mesquite,530,Y,27.0,70.0,0.3733691912437609
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,39,44,42,Carrollton,530,Y,27.0,70.0,0.7071224151003601
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,8,39,17,Waco,530,Y,27.0,70.0,0.27182010411807644
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,3,19,11,Round Rock,530,Y,27.0,70.0,0.784081040646699
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,14,31,29,Abilene,530,Y,27.0,70.0,0.34830543576382234
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,11,20,49,Odessa,530,Y,27.0,70.0,0.8967794751154882
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,20,43,44,Pearland,530,Y,27.0,70.0,0.6868180467174229
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,33,43,46,Richardson,530,Y,27.0,70.0,0.8002785542083664
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,50,32,27,Sugar Land,530,Y,27.0,70.0,0.6892887271719215
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,8,13,47,College Station,530,Y,27.0,70.0,0.4576450908116888
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,31,28,5,Beaumont,530,Y,27.0,70.0,0.31155627397464225
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,25,41,30,Lewisville,530,Y,27.0,70.0,0.5767736064439958
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,26,3,48,League City,530,Y,27.0,70.0,0.6006553549061182
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,34,22,37,Tyler,530,Y,27.0,70.0,0.14154186929650955
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,36,44,1,Allen,530,Y,27.0,70.0,0.38969591494905054
11Y2E873,P80T8F4251,11/03/20,11/03/21,5,TX,32.7933°N 96.7665°W,3636,37000,493,3143,33Y,46,14,2,Wichita Falls,530,Y,27.0,70.0,0.42432243145770854
